series_release,series_code,series_description,geoAreaCode,X,Y,ISO3CD,geoAreaName,sliceId,Age,Sex,Units,Age_description,Sex_description,Units_description,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,last_5_years_mean,latest_year,latest_value,latest_source,latest_nature,FID
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",218,-78.37005241,-1.447785891,ECU,Ecuador,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,372
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",222,-88.86862995,13.73603564,SLV,El Salvador,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,373
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",222,-88.86862995,13.73603564,SLV,El Salvador,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,374
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",226,10.46535826,1.565792376,GNQ,Equatorial Guinea,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,375
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",226,10.46535826,1.565792376,GNQ,Equatorial Guinea,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,376
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",231,39.63505296,8.631223181,ETH,Ethiopia,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,5.1,5.100000,2016,5.100000,DHS,C,377
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",231,39.63505296,8.631223181,ETH,Ethiopia,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,378
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",232,38.11074289,16.12894644,ERI,Eritrea,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,379
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",232,38.11074289,16.12894644,ERI,Eritrea,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,380
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",233,25.84093481,58.68487172,EST,Estonia,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,381
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",233,25.84093481,58.68487172,EST,Estonia,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,382
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",234,-7.122044325,62.21228119,FRO,Faroe Islands,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,383
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",234,-7.122044325,62.21228119,FRO,Faroe Islands,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,384
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",238,-58.75246778,-51.74562601,FLK,Falkland Islands (Malvinas),1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,385
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",238,-58.75246778,-51.74562601,FLK,Falkland Islands (Malvinas),2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,386
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",239,-36.90662765,-54.20736749,SGS,South Georgia and the South Sandwich Islands,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,387
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",239,-36.90662765,-54.20736749,SGS,South Georgia and the South Sandwich Islands,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,388
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",242,177.9660884,-17.83301566,FJI,Fiji,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,389
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",242,177.9660884,-17.83301566,FJI,Fiji,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,390
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",246,23.308447,61.91586738,FIN,Finland,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,391
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",246,23.308447,61.91586738,FIN,Finland,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,392
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",248,19.80945969,60.1544901,ALA,Åland Islands,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,393
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",248,19.80945969,60.1544901,ALA,Åland Islands,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,394
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",250,2.457288129,46.62660861,FRA,France,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,395
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",250,2.457288129,46.62660861,FRA,France,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,396
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",254,-53.23619089,3.922673437,GUF,French Guiana,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,397
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",254,-53.23619089,3.922673437,GUF,French Guiana,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,398
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",258,-149.4052367,-17.67709294,PYF,French Polynesia,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,399
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",258,-149.4052367,-17.67709294,PYF,French Polynesia,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,400
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",260,69.64849091,-49.6068576,ATF,French Southern Territories,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,401
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",260,69.64849091,-49.6068576,ATF,French Southern Territories,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,402
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",262,42.18274707,11.56004161,DJI,Djibouti,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,403
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",262,42.18274707,11.56004161,DJI,Djibouti,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,404
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",266,11.78727747,-0.60687619,GAB,Gabon,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,9.27710999763057,,,,,9.277110,2012,9.277110,DHS,C,405
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",266,11.78727747,-0.60687619,GAB,Gabon,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,406
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",268,43.3713615,42.04813028,GEO,Georgia,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,407
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",268,43.3713615,42.04813028,GEO,Georgia,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,408
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",270,-15.39944785,13.45295927,GMB,Gambia,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,0.356536380072225,,,,0.356536,2013,0.356536,DHS,C,409
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",270,-15.39944785,13.45295927,GMB,Gambia,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,410
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",275,35.25694122,31.94347933,PSE,State of Palestine,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,411
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",275,35.25694122,31.94347933,PSE,State of Palestine,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,412
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",276,10.3806066,51.08862743,DEU,Germany,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,413
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",276,10.3806066,51.08862743,DEU,Germany,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,414
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",288,-1.205623522,7.964825185,GHA,Ghana,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,10.3073932791146,,,,,,,,,,2008,10.307393,DHS,C,415
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",288,-1.205623522,7.964825185,GHA,Ghana,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,416
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",292,-5.347561686,36.13895036,GIB,Gibraltar,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,417
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",292,-5.347561686,36.13895036,GIB,Gibraltar,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,418
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",296,-157.5643005,1.768837732,KIR,Kiribati,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,419
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",296,-157.5643005,1.768837732,KIR,Kiribati,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,420
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",300,22.58307827,39.47301873,GRC,Greece,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,421
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",300,22.58307827,39.47301873,GRC,Greece,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,422
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",304,-41.39371316,74.75625681,GRL,Greenland,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,423
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",304,-41.39371316,74.75625681,GRL,Greenland,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,424
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",308,-61.68248568,12.11238395,GRD,Grenada,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,425
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",308,-61.68248568,12.11238395,GRD,Grenada,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,426
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",312,-61.64762115,16.14416917,GLP,Guadeloupe,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,427
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",312,-61.64762115,16.14416917,GLP,Guadeloupe,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,428
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",316,144.7029305,13.35485404,GUM,Guam,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,429
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",316,144.7029305,13.35485404,GUM,Guam,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,430
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",320,-91.2312746,15.00273719,GTM,Guatemala,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,4,,4,2015,4,DHS,C,431
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",320,-91.2312746,15.00273719,GTM,Guatemala,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,1,,1,2015,1,DHS,C,432
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",324,-11.28173419,11.00210343,GIN,Guinea,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,433
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",324,-11.28173419,11.00210343,GIN,Guinea,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,434
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",328,-58.97322037,4.788012784,GUY,Guyana,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,435
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",328,-58.97322037,4.788012784,GUY,Guyana,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,436
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",332,-72.33640958,18.40426539,HTI,Haiti,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,4.19643229483883,,,,,4.196432,2012,4.196432,DHS,C,437
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",332,-72.33640958,18.40426539,HTI,Haiti,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,438
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",334,73.52633626,-53.09106147,HMD,Heard Island and McDonald Islands,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,439
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",334,73.52633626,-53.09106147,HMD,Heard Island and McDonald Islands,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,440
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",336,12.45315803,41.90343751,VAT,Holy See,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,441
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",336,12.45315803,41.90343751,VAT,Holy See,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,442
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",340,-86.59974381,14.82243161,HND,Honduras,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,5.14189898608857,,,,,5.141899,2012,5.141899,DHS,C,443
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",340,-86.59974381,14.82243161,HND,Honduras,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,444
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",344,114.0266445,22.41749934,HKG,"China, Hong Kong Special Administrative Region",1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,445
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",344,114.0266445,22.41749934,HKG,"China, Hong Kong Special Administrative Region",2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,446
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",348,19.41221519,47.1651448,HUN,Hungary,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,447
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",348,19.41221519,47.1651448,HUN,Hungary,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,448
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",352,-19.02116966,64.79134763,ISL,Iceland,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,449
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",352,-19.02116966,64.79134763,ISL,Iceland,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,450
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",356,79.3608464,22.34642074,IND,India,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,1.3,1.300000,2016,1.300000,NFHS,C,451
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",356,79.3608464,22.34642074,IND,India,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,452
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",360,113.9174,-0.994582204,IDN,Indonesia,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,453
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",360,113.9174,-0.994582204,IDN,Indonesia,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,454
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",364,54.19766348,32.74370885,IRN,Iran (Islamic Republic of),1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,455
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",364,54.19766348,32.74370885,IRN,Iran (Islamic Republic of),2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,456
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",368,43.76606267,33.05013795,IRQ,Iraq,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,457
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",368,43.76606267,33.05013795,IRQ,Iraq,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,458
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",372,-7.121425272,53.25274054,IRL,Ireland,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,459
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",372,-7.121425272,53.25274054,IRL,Ireland,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,460
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",376,34.62277992,31.06164552,ISR,Israel,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,461
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",376,34.62277992,31.06164552,ISR,Israel,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,462
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",380,12.57022427,42.79917282,ITA,Italy,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,463
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",380,12.57022427,42.79917282,ITA,Italy,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,464
